Customer ID,Referred a Friend,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges
2969-VAPYH,No,67,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,One Year,No,Credit Card,60.5,3870.0
7181-OQCUT,No,21,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,103.85,2215.0
8474-UMLNT,No,13,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,67.8,842.25
9142-XMYJH,No,29,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.35,601.6
2649-HWLYB,Yes,65,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,76.15,4929.55
5214-CHIWJ,No,27,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,20.3,595.05
2465-BLLEU,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.75,19.75
1685-VAYJF,No,11,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,45.2,492.0
8874-EJNSR,Yes,39,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.2,987.95
5049-MUBWG,No,26,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,75.0,1908.35
0769-MURVM,Yes,72,No,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,65.7,4575.35
9253-VIFJQ,Yes,65,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,One Year,No,Credit Card,67.05,4309.55
7030-FZTFM,Yes,72,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,110.9,7922.75
9741-YLNTD,No,6,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.95,522.35
5120-ZBLAI,Yes,50,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,75.7,3876.2
1194-BHJYC,Yes,61,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,62.15,3778.85
0906-QVPMS,Yes,72,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,115.15,8349.45
1905-OEILC,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.5,19.5
7858-GTZSP,No,12,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.55,1066.9
6248-BSHKG,Yes,61,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,20.4,1226.45
4685-TFLLS,Yes,18,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.8,342.3
3470-BTGQO,No,21,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,45.65,985.05
1209-VFFOC,Yes,68,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,56.4,3948.45
4553-DVPZG,Yes,62,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,6164.7
6917-IAYHD,No,1,No,No,Yes,Cable,No,Yes,No,Yes,No,No,No,Month-to-Month,No,Credit Card,33.6,33.6
8620-RJPZN,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.7,20.7
7572-KPVKK,No,62,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.05,6590.5
2642-MAWLJ,Yes,36,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.25,717.95
2027-WKXMW,Yes,63,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,108.75,6871.7
2428-ZMCTB,No,10,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,208.25
2961-VNFKL,Yes,71,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.95,1801.9
6963-KQYQB,Yes,70,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.05,1764.75
5934-RMPOV,No,22,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1816.75
1207-BLKSA,Yes,52,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,23.05,1255.1
8316-BBQAY,No,65,No,No,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,59.95,3921.1
1166-PQLGG,Yes,72,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.55,1463.45
3146-JTQHR,Yes,10,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.6,189.45
4291-YZODP,No,7,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,96.8
6427-FEFIG,Yes,24,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,78.6,1846.65
0017-IUDMW,Yes,72,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.8,8456.75
8706-HRADD,No,21,No,No,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,43.55,1011.5
9955-QOPOY,Yes,69,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,60.8,4263.4
4385-ZKVNW,Yes,44,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,54.9,2549.1
9031-ZVQPT,Yes,72,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.2,7840.6
2990-IAJSV,No,72,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,92.0,6632.75
9027-YFHQJ,No,7,Yes,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.05,152.95
5176-LDKUH,No,48,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,75.15,3772.65
4644-OBGFZ,Yes,55,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,19.5,1026.35
7926-IJOOU,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.3,19.3
6480-YAGIY,No,45,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,112.2,5031.85
4029-HPFVY,No,3,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,70.3,220.4
7602-DBTOU,Yes,71,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.6,1416.5
5345-BMKWB,Yes,8,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,158.35
5457-COLHT,Yes,69,Yes,No,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.65,5542.55
7998-WNZEM,No,71,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,80.6,5708.2
4664-NJCMS,Yes,33,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,59.55,2016.3
0307-BCOPK,No,16,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,19.05,326.65
2542-HYGIQ,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.95,19.95
5016-LIPDW,Yes,57,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,19.4,1061.6
6481-LXPWL,Yes,56,No,No,Yes,DSL,No,Yes,Yes,No,No,No,No,One Year,Yes,Credit Card,36.1,1971.5
6124-ACRHJ,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,19.75
9362-MWODR,No,40,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,64.1,2460.35
9975-GPKZU,No,46,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.75,856.5
5153-LXKDT,Yes,68,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.2,7467.5
5161-UBZXI,Yes,69,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,106.35,7261.75
1020-JPQOW,Yes,56,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,90.55,5116.6
7919-ZODZZ,Yes,10,Yes,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Credit Card,65.9,660.05
0565-JUPYD,No,63,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,One Year,No,Credit Card,104.5,6590.8
6867-ACCZI,Yes,24,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,52.5,1208.15
5939-XAIXZ,No,19,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,56.1,1033.9
9054-FOWNV,Yes,22,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,88.75,1885.15
8207-VVMYB,Yes,70,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,26.0,2006.95
9732-EQMWY,Yes,49,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,99.4,5025.0
5269-NRGDP,Yes,42,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,73.15,3088.25
6195-MELTI,No,57,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card,54.65,3134.7
2121-JAFOM,Yes,72,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.55,8312.4
1227-UDMZR,Yes,72,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,91.15,6637.9
5198-HQAEN,Yes,35,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,89.7,3165.6
2167-FQSTQ,Yes,72,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,92.4,6786.1
2819-GWENI,Yes,28,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,543.0
3572-UUHRS,No,45,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,18.85,867.3
5955-EPOAZ,No,6,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.95,109.5
6821-JPCDC,Yes,48,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,97.05,4692.95
9135-HSWOC,Yes,64,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.7,1274.05
8582-KRHPJ,No,50,No,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,35.0,1782.4
5811-IWXYM,Yes,52,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,101.25,5301.1
1506-YJTYT,Yes,45,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Two Year,No,Credit Card,73.85,3371.0
4123-DVHPH,Yes,9,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.05,801.3
2228-BZDEE,No,54,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,1079.45
2789-CZANW,Yes,64,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,110.3,6997.3
7596-LDUXP,No,12,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,One Year,Yes,Credit Card,85.15,979.05
2192-OZITF,No,45,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Two Year,No,Credit Card,73.55,3349.1
5651-CPDND,No,10,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,46.0,492.1
1131-ALZWV,No,24,Yes,Yes,No,None,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.6,605.25
7729-XBTWX,Yes,66,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.75,1344.5
9134-WYRVP,No,51,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,One Year,No,Credit Card,86.35,4267.15
3284-SVCRO,Yes,45,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.5,1121.05
9732-OUYRN,Yes,49,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,19.0,918.7
0559-CKHUS,Yes,29,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.55,521.8
2931-SVLTV,Yes,40,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,110.1,4469.1
7504-UWHNB,No,25,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,69.75,1729.35
2582-FFFZR,No,22,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.6,1073.3
8908-NMQTX,No,72,No,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,65.6,4566.5
1431-AIDJQ,Yes,33,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,82.1,2603.1
6288-LBEAR,No,23,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,79.1,1783.75
8413-YNHNV,No,69,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.65,6322.1
5808-TOTXO,No,3,Yes,No,No,None,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.55,57.4
4369-NYSCF,No,56,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,75.75,4284.65
6333-YDVLT,No,65,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.0,7138.65
5324-KTGCG,Yes,71,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.85,1539.75
7394-LWLYN,No,2,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.15,123.8
6873-UDNLD,No,40,Yes,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,67.45,2731.0
2700-LUEVA,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.75,20.75
0958-YHXGP,No,7,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,69.9,497.3
1101-SSWAG,Yes,15,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,51.1,711.15
5743-KHMNA,No,71,Yes,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.55,1898.1
4194-FJARJ,Yes,54,Yes,Yes,Yes,Cable,Yes,No,No,Yes,No,No,No,Two Year,No,Bank Withdrawal,60.0,3273.95
5325-UWTWJ,Yes,31,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,90.55,2929.75
3969-GYXEL,No,11,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,76.4,838.7
6992-TKNYO,Yes,38,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,One Year,No,Credit Card,69.0,2669.45
4468-YDOVK,No,5,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,48.65,235.2
2200-DSAAL,No,68,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.65,5330.2
4302-ZYFEL,Yes,69,Yes,No,No,None,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.55,1403.1
9351-LZYGF,Yes,42,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,66.4,2727.8
4366-CTOUZ,No,50,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,100.2,5038.45
1518-OMDIK,Yes,33,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,44.55,1462.6
6671-NGWON,No,7,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,150.6
0595-ITUDF,No,64,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.8,5960.5
1955-IBMMB,No,59,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.2,1192.3
0096-BXERS,Yes,6,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,50.35,314.55
3806-YAZOV,No,3,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,18.8,56.0
7998-ZLXWN,Yes,15,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,330.8
6253-WRFHY,Yes,13,Yes,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,64.75,877.35
9133-AYJZG,No,23,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.7,2249.1
8680-CGLTP,No,29,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,58.75,1696.2
8430-TWCBX,No,49,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,20.7,1032.05
5018-GWURO,Yes,56,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,85.6,4902.8
6741-QRLUP,No,63,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,80.3,4995.35
4737-HOBAX,Yes,63,Yes,Yes,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,79.8,5034.05
8200-KLNYW,Yes,21,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,80.9,1714.95
3372-CDXFJ,Yes,13,Yes,Yes,No,None,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.5,343.6
4781-ZXYGU,Yes,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.15,20.15
7632-YUTXB,Yes,25,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,520.1
2718-YSKCS,Yes,71,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.6,1387.45
9896-UYMIE,No,66,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,114.3,7383.7
0853-NWIFK,No,45,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.3,4483.95
8212-CRQXP,Yes,22,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,80.0,1706.45
6980-CDGFC,Yes,67,Yes,No,No,None,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.85,1327.4
7691-XVTZH,Yes,68,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,89.95,5974.3
2520-SGTTA,Yes,10,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.0,200.0
1088-CNNKB,Yes,63,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,One Year,No,Credit Card,80.0,5040.2
1930-BZLHI,No,21,Yes,No,No,None,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.35,422.7
5868-YTYKS,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.25,20.25
3525-DVKFN,No,17,Yes,No,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,358.05
1482-OXZSY,No,30,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.4,2936.25
0377-JBKKT,Yes,22,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,57.95,1271.8
5778-BVOFB,No,9,Yes,No,Yes,Cable,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,59.5,530.05
3373-YZZYM,Yes,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.2,19.2
0228-MAUWC,No,19,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,59.55,1144.6
7663-YJHSN,Yes,72,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,103.95,7556.9
4915-BFSXL,Yes,70,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Two Year,No,Credit Card,68.95,4858.7
3086-RUCRN,No,66,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.1,6595.0
0257-KXZGU,Yes,32,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,62.45,2045.55
1307-ATKGB,No,24,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,2187.15
3714-XPXBW,No,37,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,78.9,2976.95
1850-AKQEP,No,8,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,178.7
2824-DXNKN,Yes,72,Yes,Yes,Yes,Cable,Yes,No,Yes,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,71.45,5025.85
0848-ZGQIJ,Yes,16,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,1461.15
3621-CHYVB,Yes,57,No,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.9,2782.4
8042-RNLKO,No,66,Yes,Yes,No,None,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.45,1699.15
5372-FBKBN,No,21,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.75,452.2
0420-TXVSG,Yes,66,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,66.1,4428.45
6217-TOWGS,Yes,17,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.4,1322.55
1045-LTCYT,Yes,8,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21.05,139.75
1544-JJMYL,No,27,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card,69.35,1927.3
4636-JGAAI,Yes,34,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,88.85,3000.25
6874-SGLHU,No,30,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,97.0,3021.3
5951-AOFIH,No,33,Yes,No,Yes,Cable,No,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,66.4,2245.4
3059-NGMXB,Yes,14,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,69.2,944.65
8652-YHIYU,No,16,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,One Year,Yes,Credit Card,79.5,1264.2
5278-PNYOX,No,49,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,100.65,4917.75
3486-HOOGQ,Yes,70,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,No,Bank Withdrawal,79.7,5743.3
5061-PBXFW,Yes,32,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,61.4,1864.65
8630-FJLIB,No,18,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.8,1221.65
3891-NLXJB,No,37,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,40.55,1390.85
4749-OJKQU,No,4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.65,302.35
0577-WHMEV,Yes,16,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.7,1374.9
5453-AXEPF,Yes,17,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.5,1336.9
3639-XJHKQ,No,19,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,60.6,1297.8
